Name,Type,Master,X,Y
inst_45488,inst,AOI22xp33_ASAP7_75t_L,174.528,127.116
inst_45490,inst,AOI22xp33_ASAP7_75t_R,174.474,127.656
inst_45491,inst,DFFHQNx1_ASAP7_75t_R,172.098,127.656
inst_45492,inst,DFFHQNx1_ASAP7_75t_R,171.666,129.276
inst_45493,inst,AOI22xp33_ASAP7_75t_R,172.422,129.816
inst_45494,inst,AOI22xp33_ASAP7_75t_R,172.314,130.356
inst_45495,inst,OAI221xp5_ASAP7_75t_SL,172.152,130.086
inst_45496,inst,DFFHQNx1_ASAP7_75t_R,172.098,128.736
inst_45497,inst,DFFHQNx1_ASAP7_75t_R,173.232,129.006
inst_45498,inst,AOI22xp33_ASAP7_75t_R,172.8,130.086
inst_45499,inst,AOI22xp33_ASAP7_75t_R,173.556,128.736
inst_45502,inst,INVxp33_ASAP7_75t_R,173.394,129.816
inst_45503,inst,OAI221xp5_ASAP7_75t_SL,173.016,129.816
inst_45506,inst,DFFHQNx1_ASAP7_75t_R,171.828,125.226
inst_45507,inst,DFFHQNx1_ASAP7_75t_R,170.208,119.826
inst_45508,inst,DFFHQNx1_ASAP7_75t_R,160.92,115.236
inst_45509,inst,INVxp33_ASAP7_75t_R,160.866,115.776
inst_45510,inst,INVxp33_ASAP7_75t_R,160.11,116.856
inst_45511,inst,AOI22xp33_ASAP7_75t_R,160.38,116.856
inst_45512,inst,INVxp33_ASAP7_75t_R,164.106,118.206
inst_45513,inst,DFFHQNx1_ASAP7_75t_R,171.558,123.876
inst_45514,inst,AOI22xp33_ASAP7_75t_R,171.288,124.146
inst_45515,inst,INVxp33_ASAP7_75t_R,171.828,124.146
inst_45516,inst,DFFHQNx1_ASAP7_75t_R,171.828,124.956
inst_45517,inst,OAI221xp5_ASAP7_75t_SL,172.098,125.496
inst_45518,inst,AOI22xp33_ASAP7_75t_R,172.206,125.766
inst_45521,inst,DFFHQNx1_ASAP7_75t_R,171.018,127.386
inst_45522,inst,DFFHQNx1_ASAP7_75t_R,172.098,127.926
inst_45523,inst,AOI22xp33_ASAP7_75t_R,172.8,128.466
inst_45524,inst,AOI22xp33_ASAP7_75t_R,172.692,128.196
inst_45526,inst,AOI221xp5_ASAP7_75t_SL,173.232,128.196
inst_45527,inst,AOI22xp33_ASAP7_75t_R,173.232,128.466
inst_45528,inst,DFFHQNx1_ASAP7_75t_R,160.704,116.586
inst_45529,inst,AOI22xp33_ASAP7_75t_R,160.11,113.076
inst_45530,inst,DFFHQNx1_ASAP7_75t_L,160.866,115.506
inst_45531,inst,AOI22xp33_ASAP7_75t_R,160.488,116.316
inst_45532,inst,AOI22xp33_ASAP7_75t_R,160.65,116.046
inst_45533,inst,AOI22xp33_ASAP7_75t_R,146.934,116.046
inst_45534,inst,INVxp33_ASAP7_75t_R,159.894,116.316
inst_45535,inst,DFFHQNx1_ASAP7_75t_R,160.326,117.126
inst_45536,inst,AOI22xp33_ASAP7_75t_R,160.38,117.666
inst_45537,inst,AOI22xp33_ASAP7_75t_R,160.11,117.396
inst_45541,inst,DFFHQNx1_ASAP7_75t_R,171.666,124.416
inst_45542,inst,AOI22xp33_ASAP7_75t_R,171.234,124.416
inst_45543,inst,DFFHQNx1_ASAP7_75t_R,171.342,123.606
inst_45544,inst,DFFHQNx1_ASAP7_75t_R,170.154,123.606
inst_45545,inst,DFFHQNx1_ASAP7_75t_R,171.774,124.686
inst_45546,inst,NAND5xp2_ASAP7_75t_SL,171.126,125.496
inst_45547,inst,DFFHQNx1_ASAP7_75t_R,169.452,125.766
inst_45548,inst,DFFHQNx1_ASAP7_75t_R,170.532,125.766
inst_45549,inst,AOI22xp33_ASAP7_75t_R,171.18,125.226
inst_45550,inst,NOR2xp33_ASAP7_75t_R,170.694,125.226
inst_45551,inst,AOI22xp33_ASAP7_75t_R,170.64,125.496
inst_45552,inst,INVxp33_ASAP7_75t_R,162.162,128.736
inst_45553,inst,AOI22xp33_ASAP7_75t_R,170.1,126.306
inst_45554,inst,AOI22xp33_ASAP7_75t_R,169.992,126.036
inst_45555,inst,DFFHQNx1_ASAP7_75t_R,170.694,124.686
inst_45556,inst,AOI22xp33_ASAP7_75t_R,170.802,124.146
inst_45557,inst,AOI22xp33_ASAP7_75t_R,170.802,124.416
inst_45558,inst,AOI22xp33_ASAP7_75t_R,171.72,126.036
inst_45559,inst,INVxp33_ASAP7_75t_R,171.72,125.766
inst_45560,inst,AOI22xp33_ASAP7_75t_R,170.802,126.576
inst_45561,inst,DFFHQNx1_ASAP7_75t_R,170.478,126.036
inst_45562,inst,INVxp33_ASAP7_75t_R,171.288,126.846
inst_45563,inst,AOI221xp5_ASAP7_75t_SL,171.072,126.306
inst_45564,inst,DFFHQNx1_ASAP7_75t_R,158.814,108.216
inst_45565,inst,DFFHQNx1_ASAP7_75t_R,158.76,109.566
inst_45566,inst,DFFHQNx1_ASAP7_75t_R,159.948,110.106
inst_45567,inst,DFFHQNx1_ASAP7_75t_R,159.732,109.296
inst_45568,inst,AOI22xp33_ASAP7_75t_R,159.354,109.026
inst_45569,inst,AOI22xp33_ASAP7_75t_R,169.452,124.686
inst_45570,inst,AOI22xp33_ASAP7_75t_L,164.106,120.096
inst_45571,inst,INVxp33_ASAP7_75t_R,160.704,109.566
inst_45572,inst,OAI221xp5_ASAP7_75t_SL,160.002,109.566
inst_45573,inst,INVxp33_ASAP7_75t_R,159.462,109.296
inst_45574,inst,DFFHQNx1_ASAP7_75t_R,158.814,108.756
inst_45575,inst,AOI22xp33_ASAP7_75t_R,158.814,109.026
inst_45576,inst,AOI22xp33_ASAP7_75t_R,158.868,109.296
inst_45577,inst,OAI221xp5_ASAP7_75t_SL,141.21,108.756
inst_45578,inst,AOI22xp33_ASAP7_75t_R,141.642,108.486
inst_45579,inst,INVxp33_ASAP7_75t_R,158.112,108.216
inst_45580,inst,AOI22xp33_ASAP7_75t_R,158.166,108.486
inst_45581,inst,AOI22xp33_ASAP7_75t_R,158.166,108.756
inst_45585,inst,DFFHQNx1_ASAP7_75t_R,170.856,129.816
inst_45586,inst,DFFHQNx1_ASAP7_75t_R,170.1,133.056
inst_45587,inst,DFFHQNx1_ASAP7_75t_R,173.232,130.086
inst_45588,inst,DFFHQNx1_ASAP7_75t_R,175.23,131.436
inst_45589,inst,DFFHQNx1_ASAP7_75t_R,172.8,129.276
inst_45590,inst,NOR2xp33_ASAP7_75t_R,171.828,128.196
inst_45591,inst,AOI22xp33_ASAP7_75t_R,171.774,128.466
inst_45592,inst,AOI22xp33_ASAP7_75t_R,171.72,129.006
inst_45593,inst,DFFHQNx1_ASAP7_75t_R,175.176,130.086
inst_45594,inst,AOI22xp33_ASAP7_75t_R,175.446,130.626
inst_45595,inst,OAI221xp5_ASAP7_75t_SL,175.932,131.166
inst_45596,inst,AOI22xp33_ASAP7_75t_R,175.878,130.626
inst_45597,inst,INVxp33_ASAP7_75t_R,176.31,130.626
inst_45598,inst,DFFHQNx1_ASAP7_75t_R,172.8,130.896
inst_45599,inst,INVxp33_ASAP7_75t_R,172.692,130.626
inst_45600,inst,OAI221xp5_ASAP7_75t_SL,172.854,130.356
inst_45601,inst,DFFHQNx1_ASAP7_75t_R,174.15,131.436
inst_45602,inst,DFFHQNx1_ASAP7_75t_R,170.694,130.086
inst_45603,inst,AOI22xp33_ASAP7_75t_R,171.396,131.166
inst_45604,inst,AOI22xp33_ASAP7_75t_R,170.532,131.166
inst_45605,inst,AOI22xp33_ASAP7_75t_R,170.586,130.626
inst_45607,inst,DFFHQNx1_ASAP7_75t_R,172.422,132.246
inst_45608,inst,DFFHQNx1_ASAP7_75t_R,171.342,130.626
inst_45611,inst,NOR2xp33_ASAP7_75t_R,172.098,132.516
inst_45612,inst,INVxp33_ASAP7_75t_R,172.26,131.976
inst_45613,inst,INVxp33_ASAP7_75t_R,173.988,131.436
inst_45615,inst,DFFHQNx1_ASAP7_75t_R,174.798,130.896
inst_45616,inst,AOI22xp33_ASAP7_75t_R,174.636,130.626
inst_45617,inst,INVxp33_ASAP7_75t_R,175.122,130.626
inst_45618,inst,INVxp33_ASAP7_75t_R,175.5,131.166
inst_45620,inst,DFFHQNx1_ASAP7_75t_R,170.478,129.006
inst_45621,inst,DFFHQNx1_ASAP7_75t_R,174.906,130.356
inst_45622,inst,AOI221xp5_ASAP7_75t_SL,174.312,130.356
inst_45623,inst,AOI22xp33_ASAP7_75t_R,174.474,130.086
inst_45624,inst,INVxp33_ASAP7_75t_R,174.96,130.086
inst_45625,inst,DFFHQNx1_ASAP7_75t_R,173.934,129.546
inst_45626,inst,AOI22xp33_ASAP7_75t_R,174.366,129.816
inst_45627,inst,DFFHQNx1_ASAP7_75t_R,173.178,130.626
inst_45628,inst,INVxp33_ASAP7_75t_R,173.394,131.436
inst_45629,inst,DFFHQNx1_ASAP7_75t_R,173.934,131.706
inst_45630,inst,AOI22xp33_ASAP7_75t_R,173.772,131.166
inst_45631,inst,AOI22xp33_ASAP7_75t_R,173.61,131.436
inst_45633,inst,AOI221xp5_ASAP7_75t_SL,174.258,131.166
inst_45634,inst,DFFHQNx1_ASAP7_75t_R,172.8,129.546
inst_45635,inst,AOI22xp33_ASAP7_75t_R,173.664,129.816
inst_45636,inst,AOI22xp33_ASAP7_75t_R,169.83,129.006
inst_45637,inst,INVxp33_ASAP7_75t_R,169.02,129.276
inst_45638,inst,NOR5xp2_ASAP7_75t_SL,169.668,129.546
inst_45639,inst,DFFHQNx1_ASAP7_75t_R,170.748,130.896
inst_45640,inst,OAI221xp5_ASAP7_75t_SL,174.15,130.896
inst_45641,inst,DFFHQNx1_ASAP7_75t_R,169.83,127.926
inst_45642,inst,DFFHQNx1_ASAP7_75t_R,169.722,127.656
inst_45643,inst,AOI22xp33_ASAP7_75t_R,169.56,127.386
inst_45644,inst,AOI22xp33_ASAP7_75t_R,169.992,127.116
inst_45645,inst,AOI22xp33_ASAP7_75t_R,170.316,126.846
inst_45646,inst,INVxp33_ASAP7_75t_R,170.424,127.116
inst_45647,inst,INVxp33_ASAP7_75t_R,169.398,128.196
inst_45648,inst,DFFHQNx1_ASAP7_75t_R,169.29,128.466
inst_45649,inst,AOI22xp33_ASAP7_75t_R,169.992,128.736
inst_45650,inst,AOI22xp33_ASAP7_75t_R,170.154,129.006
inst_45651,inst,AOI22xp33_ASAP7_75t_R,142.668,107.406
inst_45652,inst,OAI221xp5_ASAP7_75t_SL,142.614,107.676
inst_45653,inst,DFFHQNx1_ASAP7_75t_R,170.91,127.656
inst_45654,inst,DFFHQNx1_ASAP7_75t_R,170.37,128.196
inst_45655,inst,INVxp33_ASAP7_75t_R,170.856,128.736
inst_45656,inst,AOI22xp33_ASAP7_75t_R,170.64,127.386
inst_45657,inst,AOI22xp33_ASAP7_75t_R,170.802,127.116
inst_45658,inst,AOI22xp33_ASAP7_75t_R,171.288,127.116
inst_45659,inst,DFFHQNx1_ASAP7_75t_R,170.478,129.276
inst_45660,inst,AOI22xp33_ASAP7_75t_R,171.18,128.736
inst_45661,inst,AOI22xp33_ASAP7_75t_R,171.18,128.466
inst_45663,inst,OAI22xp33_ASAP7_75t_R,171.288,127.926
inst_45664,inst,DFFHQNx1_ASAP7_75t_R,169.182,130.896
inst_45665,inst,OAI22xp33_ASAP7_75t_R,170.532,128.466
inst_45666,inst,AOI22xp33_ASAP7_75t_R,170.154,129.546
inst_45667,inst,AOI22xp33_ASAP7_75t_R,170.208,130.086
inst_45668,inst,DFFHQNx1_ASAP7_75t_R,170.748,132.246
inst_45669,inst,DFFHQNx1_ASAP7_75t_R,169.29,131.976
inst_45670,inst,DFFHQNx1_ASAP7_75t_R,169.02,133.326
inst_45671,inst,NOR3xp33_ASAP7_75t_R,169.452,133.596
inst_45672,inst,OAI221xp5_ASAP7_75t_SL,169.236,133.866
inst_45673,inst,AOI22xp33_ASAP7_75t_R,169.02,133.596
inst_45674,inst,AOI22xp33_ASAP7_75t_R,169.938,132.786
inst_45675,inst,AOI22xp33_ASAP7_75t_R,169.506,132.786
inst_45676,inst,DFFHQNx1_ASAP7_75t_R,169.128,131.436
inst_45677,inst,OAI221xp5_ASAP7_75t_SL,169.776,131.166
inst_45678,inst,DFFHQNx1_ASAP7_75t_R,168.372,131.706
inst_45679,inst,AOI22xp33_ASAP7_75t_R,125.226,133.866
inst_45680,inst,AOI22xp33_ASAP7_75t_R,125.226,133.596
inst_45681,inst,INVxp33_ASAP7_75t_R,168.912,131.976
inst_45682,inst,AOI22xp33_ASAP7_75t_R,169.614,132.246
inst_45683,inst,AOI22xp33_ASAP7_75t_R,169.506,132.516
inst_45684,inst,DFFHQNx1_ASAP7_75t_R,172.098,131.706
inst_45685,inst,INVxp33_ASAP7_75t_R,172.908,131.976
inst_45686,inst,DFFHQNx1_ASAP7_75t_R,170.37,130.356
inst_45687,inst,INVxp33_ASAP7_75t_R,171.99,130.896
inst_45688,inst,DFFHQNx1_ASAP7_75t_R,169.29,130.626
inst_45689,inst,AOI22xp33_ASAP7_75t_R,169.722,130.086
inst_45690,inst,INVxp33_ASAP7_75t_R,169.992,129.816
inst_45691,inst,AOI22xp33_ASAP7_75t_R,169.722,130.356
inst_45692,inst,AOI221xp5_ASAP7_75t_SL,169.452,129.006
inst_45693,inst,AOI22xp33_ASAP7_75t_R,169.29,129.276
inst_45694,inst,INVxp33_ASAP7_75t_R,170.532,129.816
inst_45695,inst,DFFHQNx1_ASAP7_75t_R,170.478,132.786
inst_45696,inst,DFFHQNx1_ASAP7_75t_R,169.992,131.706
inst_45697,inst,INVxp33_ASAP7_75t_R,170.37,132.246
inst_45698,inst,DFFHQNx1_ASAP7_75t_R,170.856,132.516
inst_45699,inst,NAND2xp33_ASAP7_75t_R,170.208,129.816
inst_45700,inst,DFFHQNx1_ASAP7_75t_L,170.37,131.436
inst_45701,inst,AOI221xp5_ASAP7_75t_SL,170.748,131.976
inst_45702,inst,INVxp33_ASAP7_75t_R,171.99,131.976
inst_45703,inst,AOI22xp33_ASAP7_75t_R,171.45,131.976
inst_45704,inst,AOI22xp33_ASAP7_75t_R,171.342,131.706
inst_45705,inst,DFFHQNx1_ASAP7_75t_R,173.07,133.326
inst_45706,inst,DFFHQNx1_ASAP7_75t_R,171.828,132.786
inst_45707,inst,DFFHQNx1_ASAP7_75t_R,172.314,131.436
inst_45708,inst,DFFHQNx1_ASAP7_75t_R,170.316,135.216
inst_45709,inst,INVxp33_ASAP7_75t_R,169.398,134.946
inst_45710,inst,AOI22xp33_ASAP7_75t_R,169.452,134.676
inst_45711,inst,AOI22xp33_ASAP7_75t_R,169.722,134.946
inst_45712,inst,AOI22xp33_ASAP7_75t_R,172.314,130.896
inst_45713,inst,OAI22xp33_ASAP7_75t_R,171.882,131.166
inst_45714,inst,AOI221xp5_ASAP7_75t_SL,171.882,131.436
inst_45715,inst,DFFHQNx1_ASAP7_75t_R,171.828,133.326
inst_45716,inst,AOI22xp33_ASAP7_75t_R,172.206,133.056
inst_45717,inst,DFFHQNx1_ASAP7_75t_R,171.018,133.596
inst_45719,inst,AOI22xp33_ASAP7_75t_R,171.342,133.326
inst_45720,inst,AOI22xp33_ASAP7_75t_R,167.886,134.406
inst_45721,inst,AOI22xp33_ASAP7_75t_R,168.696,134.406
inst_45722,inst,OAI22xp33_ASAP7_75t_R,169.02,134.676
inst_45723,inst,AOI22xp33_ASAP7_75t_R,173.232,133.596
inst_45724,inst,AOI221xp5_ASAP7_75t_SL,173.448,133.866
inst_45725,inst,AOI22xp33_ASAP7_75t_R,169.992,132.516
inst_45726,inst,AOI22xp33_ASAP7_75t_R,170.424,132.516
inst_45727,inst,DFFHQNx1_ASAP7_75t_R,173.88,131.976
inst_45728,inst,DFFHQNx1_ASAP7_75t_R,173.448,134.136
inst_45729,inst,OAI221xp5_ASAP7_75t_SL,173.502,133.056
inst_45730,inst,AOI22xp33_ASAP7_75t_R,173.502,132.516
inst_45732,inst,AOI22xp33_ASAP7_75t_R,173.61,132.786
inst_45733,inst,DFFHQNx1_ASAP7_75t_R,174.042,132.786
inst_45734,inst,DFFHQNx1_ASAP7_75t_R,173.988,133.056
inst_45735,inst,AOI22xp33_ASAP7_75t_R,174.15,132.516
inst_45736,inst,AOI22xp33_ASAP7_75t_R,174.474,132.246
inst_45737,inst,NOR2xp33_ASAP7_75t_R,174.96,132.246
inst_45738,inst,OAI221xp5_ASAP7_75t_SL,174.744,132.516
inst_45739,inst,AOI221xp5_ASAP7_75t_SL,173.34,131.976
inst_45741,inst,NOR3xp33_ASAP7_75t_R,174.096,132.246
inst_45742,inst,DFFHQNx1_ASAP7_75t_R,169.83,140.076
inst_45743,inst,DFFHQNx1_ASAP7_75t_R,169.668,141.426
inst_45744,inst,OAI221xp5_ASAP7_75t_SL,170.64,141.156
inst_45745,inst,DFFHQNx1_ASAP7_75t_R,170.1,141.696
inst_45746,inst,AOI22xp33_ASAP7_75t_R,172.152,141.966
inst_45747,inst,AOI22xp33_ASAP7_75t_R,171.666,141.966
inst_45748,inst,AOI22xp33_ASAP7_75t_R,171.72,141.696
inst_45749,inst,DFFHQNx1_ASAP7_75t_R,172.206,139.806
inst_45750,inst,DFFHQNx1_ASAP7_75t_R,170.856,139.806
inst_45751,inst,DFFHQNx1_ASAP7_75t_R,172.962,139.266
inst_45752,inst,DFFHQNx1_ASAP7_75t_R,172.746,139.536
inst_45753,inst,ASYNC_DFFHx1_ASAP7_75t_SL,171.72,140.076
inst_45755,inst,AOI22xp33_ASAP7_75t_R,171.126,140.076
inst_45756,inst,AOI22xp33_ASAP7_75t_R,173.502,137.646
inst_45757,inst,OAI221xp5_ASAP7_75t_SL,173.502,137.916
inst_45758,inst,NOR3xp33_ASAP7_75t_R,173.664,138.186
inst_45759,inst,DFFHQNx1_ASAP7_75t_R,172.314,138.726
inst_45760,inst,AOI22xp33_ASAP7_75t_R,172.044,137.916
inst_45761,inst,AOI22xp33_ASAP7_75t_R,172.476,137.646
inst_45762,inst,INVxp33_ASAP7_75t_R,172.854,137.916
inst_45763,inst,DFFHQNx1_ASAP7_75t_R,172.908,141.426
inst_45764,inst,DFFHQNx1_ASAP7_75t_R,172.746,141.696
inst_45765,inst,AOI22xp33_ASAP7_75t_R,173.178,140.886
inst_45766,inst,AOI22xp33_ASAP7_75t_R,173.934,140.346
inst_45767,inst,OAI221xp5_ASAP7_75t_SL,173.61,140.616
inst_45768,inst,AOI22xp33_ASAP7_75t_R,173.232,140.616
inst_45769,inst,DFFHQNx1_ASAP7_75t_R,171.666,143.046
inst_45770,inst,DFFHQNx1_ASAP7_75t_R,171.936,143.586
inst_45771,inst,AOI22xp33_ASAP7_75t_R,172.854,140.616
inst_45772,inst,INVxp33_ASAP7_75t_R,172.476,141.966
inst_45773,inst,INVxp33_ASAP7_75t_R,173.556,142.776
inst_45774,inst,AOI22xp33_ASAP7_75t_R,173.016,142.506
inst_45775,inst,AOI221xp5_ASAP7_75t_SL,173.016,143.046
inst_45778,inst,DFFHQNx1_ASAP7_75t_R,172.584,142.236
inst_45779,inst,AOI22xp33_ASAP7_75t_R,172.638,141.966
inst_45780,inst,OAI221xp5_ASAP7_75t_SL,173.07,141.966
inst_45781,inst,AOI221xp5_ASAP7_75t_SL,172.692,140.346
inst_45782,inst,AOI22xp33_ASAP7_75t_R,172.422,140.616
inst_45783,inst,DFFHQNx1_ASAP7_75t_R,171.774,142.506
inst_45784,inst,DFFHQNx1_ASAP7_75t_R,171.72,142.776
inst_45785,inst,DFFHQNx1_ASAP7_75t_R,170.424,142.236
inst_45788,inst,AOI22xp33_ASAP7_75t_R,172.206,133.596
inst_45789,inst,INVxp33_ASAP7_75t_R,171.342,141.696
inst_45790,inst,DFFHQNx1_ASAP7_75t_R,171.936,140.886
inst_45791,inst,AOI221xp5_ASAP7_75t_SL,171.99,140.346
inst_45792,inst,OAI22xp33_ASAP7_75t_R,171.936,140.616
inst_45793,inst,DFFHQNx1_ASAP7_75t_R,171.666,141.156
inst_45794,inst,AOI22xp33_ASAP7_75t_R,172.314,141.426
inst_45795,inst,AOI22xp33_ASAP7_75t_R,172.206,137.106
inst_45796,inst,AOI22xp33_ASAP7_75t_L,172.044,136.836
inst_45797,inst,AOI22xp33_ASAP7_75t_R,172.044,137.646
inst_45798,inst,DFFHQNx1_ASAP7_75t_R,169.452,140.886
inst_45799,inst,OAI221xp5_ASAP7_75t_SL,171.396,140.886
inst_45800,inst,DFFHQNx1_ASAP7_75t_R,170.91,141.426
inst_45802,inst,AOI22xp33_ASAP7_75t_R,171.504,140.346
inst_45803,inst,AOI221xp5_ASAP7_75t_SL,171.396,140.616
inst_45804,inst,AOI22xp33_ASAP7_75t_R,172.746,138.996
inst_45805,inst,AOI22xp33_ASAP7_75t_R,172.26,139.266
inst_45806,inst,AOI22xp33_ASAP7_75t_R,172.152,141.696
inst_45807,inst,DFFHQNx1_ASAP7_75t_R,170.1,141.966
inst_45808,inst,INVxp33_ASAP7_75t_R,171.18,141.696
inst_45809,inst,AOI22xp33_ASAP7_75t_R,171.666,139.536
inst_45811,inst,AOI22xp33_ASAP7_75t_R,172.152,139.536
inst_45812,inst,DFFHQNx1_ASAP7_75t_R,166.86,139.806
inst_45813,inst,DFFHQNx1_ASAP7_75t_R,168.048,139.806
inst_45814,inst,DFFHQNx1_ASAP7_75t_R,170.802,137.646
inst_45815,inst,DFFHQNx1_ASAP7_75t_R,168.804,139.536
inst_45816,inst,AOI22xp33_ASAP7_75t_R,169.884,139.806
inst_45817,inst,AOI22xp33_ASAP7_75t_R,169.398,139.806
inst_45818,inst,AOI22xp33_ASAP7_75t_R,171.288,138.726
inst_45821,inst,OAI221xp5_ASAP7_75t_SL,171.288,137.916
inst_45822,inst,AOI22xp33_ASAP7_75t_R,170.856,137.916
inst_45823,inst,AOI22xp33_ASAP7_75t_R,170.694,138.456
inst_45824,inst,DFFHQNx1_ASAP7_75t_R,169.236,140.616
inst_45825,inst,DFFHQNx1_ASAP7_75t_R,167.994,140.616
inst_45826,inst,AOI22xp33_ASAP7_75t_R,169.56,140.346
inst_45827,inst,AOI22xp33_ASAP7_75t_R,169.128,140.346
inst_45828,inst,AOI22xp33_ASAP7_75t_R,170.586,140.346
inst_45829,inst,OAI221xp5_ASAP7_75t_SL,170.532,140.616
inst_45832,inst,DFFHQNx1_ASAP7_75t_R,167.832,140.346
inst_45833,inst,OAI221xp5_ASAP7_75t_SL,170.046,140.346
inst_45834,inst,AOI22xp33_ASAP7_75t_R,168.858,140.076
inst_45835,inst,INVxp33_ASAP7_75t_R,168.426,140.076
inst_45836,inst,DFFHQNx1_ASAP7_75t_R,166.806,140.616
inst_45837,inst,AOI22xp33_ASAP7_75t_R,167.238,140.076
inst_45838,inst,AOI22xp33_ASAP7_75t_R,171.018,140.346
inst_45839,inst,INVxp33_ASAP7_75t_R,170.37,139.536
inst_45840,inst,AOI22xp33_ASAP7_75t_R,170.694,139.536
inst_45841,inst,DFFHQNx1_ASAP7_75t_R,166.86,139.536
inst_45842,inst,DFFHQNx1_ASAP7_75t_R,166.86,138.996
inst_45843,inst,AOI22xp33_ASAP7_75t_R,172.152,138.996
inst_45844,inst,AOI221xp5_ASAP7_75t_SL,171.558,138.996
inst_45845,inst,DFFHQNx1_ASAP7_75t_R,164.862,140.346
inst_45846,inst,DFFHQNx1_ASAP7_75t_R,164.754,140.616
inst_45847,inst,DFFHQNx1_ASAP7_75t_R,165.78,139.806
inst_45848,inst,AOI22xp33_ASAP7_75t_R,166.266,138.996
inst_45849,inst,AOI221xp5_ASAP7_75t_SL,166.158,139.266
inst_45850,inst,AOI22xp33_ASAP7_75t_R,165.726,139.536
inst_45851,inst,AOI22xp33_ASAP7_75t_R,166.158,140.076
inst_45852,inst,OAI221xp5_ASAP7_75t_SL,166.104,140.616
inst_45853,inst,OAI221xp5_ASAP7_75t_SL,166.266,139.536
inst_45854,inst,INVxp33_ASAP7_75t_R,165.996,140.076
inst_45855,inst,NOR2xp33_ASAP7_75t_R,165.186,140.076
inst_45858,inst,DFFHQNx1_ASAP7_75t_R,170.046,135.756
inst_45859,inst,DFFHQNx1_ASAP7_75t_R,170.856,136.566
inst_45860,inst,DFFHQNx1_ASAP7_75t_R,169.83,138.996
inst_45862,inst,AOI221xp5_ASAP7_75t_SL,171.072,139.266
inst_45863,inst,DFFHQNx1_ASAP7_75t_R,169.83,139.266
inst_45865,inst,AOI22xp33_ASAP7_75t_R,170.91,138.726
inst_45866,inst,AOI221xp5_ASAP7_75t_SL,171.666,139.266
inst_45867,inst,DFFHQNx1_ASAP7_75t_R,169.83,138.186
inst_45868,inst,AOI22xp33_ASAP7_75t_R,170.424,138.726
inst_45869,inst,DFFHQNx1_ASAP7_75t_R,171.18,138.186
inst_45870,inst,INVxp33_ASAP7_75t_R,171.288,138.996
inst_45871,inst,AOI22xp33_ASAP7_75t_R,171.072,138.456
inst_45872,inst,INVxp33_ASAP7_75t_R,171.504,138.456
inst_45873,inst,AOI22xp33_ASAP7_75t_R,171.774,138.456
inst_45874,inst,AOI22xp33_ASAP7_75t_R,171.72,138.726
inst_45875,inst,DFFHQNx1_ASAP7_75t_R,172.476,137.376
inst_45876,inst,DFFHQNx1_ASAP7_75t_R,172.476,138.456
inst_45877,inst,INVxp33_ASAP7_75t_R,172.26,138.456
inst_45878,inst,OAI22xp33_ASAP7_75t_R,172.584,138.186
inst_45879,inst,INVxp33_ASAP7_75t_R,172.962,137.106
inst_45880,inst,AOI22xp33_ASAP7_75t_R,173.07,138.186
inst_45881,inst,AOI22xp33_ASAP7_75t_R,173.07,137.646
inst_45882,inst,AOI22xp33_ASAP7_75t_R,173.232,136.836
inst_45883,inst,AOI221xp5_ASAP7_75t_SL,172.638,136.836
inst_45884,inst,DFFHQNx1_ASAP7_75t_R,167.4,135.486
inst_45885,inst,DFFHQNx1_ASAP7_75t_R,168.912,135.756
inst_45886,inst,OAI221xp5_ASAP7_75t_SL,168.318,136.566
inst_45887,inst,AOI22xp33_ASAP7_75t_R,168.912,136.566
inst_45888,inst,AOI22xp33_ASAP7_75t_R,169.398,136.566
inst_45889,inst,DFFHQNx1_ASAP7_75t_R,167.94,134.946
inst_45890,inst,AOI221xp5_ASAP7_75t_SL,168.318,136.026
inst_45891,inst,AOI22xp33_ASAP7_75t_R,168.372,135.756
inst_45892,inst,AOI22xp33_ASAP7_75t_R,167.67,134.676
inst_45893,inst,AOI22xp33_ASAP7_75t_R,168.264,134.676
inst_45894,inst,DFFHQNx1_ASAP7_75t_R,169.992,137.376
inst_45895,inst,DFFHQNx1_ASAP7_75t_R,168.858,137.376
inst_45896,inst,AOI22xp33_ASAP7_75t_R,169.236,137.106
inst_45898,inst,DFFHQNx1_ASAP7_75t_R,167.616,138.726
inst_45899,inst,AOI22xp33_ASAP7_75t_R,168.642,137.916
inst_45900,inst,INVxp33_ASAP7_75t_R,168.696,138.726
inst_45901,inst,DFFHQNx1_ASAP7_75t_R,167.994,138.186
inst_45902,inst,OAI22xp33_ASAP7_75t_R,168.804,137.646
inst_45903,inst,INVxp33_ASAP7_75t_R,168.642,137.376
inst_45904,inst,DFFHQNx1_ASAP7_75t_R,167.454,138.456
inst_45905,inst,INVxp33_ASAP7_75t_R,168.318,137.376
inst_45906,inst,AOI22xp33_ASAP7_75t_R,168.264,137.646
inst_45908,inst,AOI22xp33_ASAP7_75t_R,169.938,138.726
inst_45911,inst,DFFHQNx1_ASAP7_75t_R,166.644,136.296
inst_45912,inst,DFFHQNx1_ASAP7_75t_R,168.912,136.026
inst_45913,inst,DFFHQNx1_ASAP7_75t_R,166.644,135.756
inst_45914,inst,AOI22xp33_ASAP7_75t_R,168.696,137.106
inst_45915,inst,INVxp33_ASAP7_75t_R,167.994,136.026
inst_45916,inst,DFFHQNx1_ASAP7_75t_R,167.67,135.216
